Charges_To_Tenure_Ratio,Tenure Months_Log,Is_Month_To_Month_Electronic,Service_Density,Tenure Months,Tenure_Years,Is_Long_Term,Is_New_Customer,Services_Per_Dollar,Is_Family,Total Charges_Log,Is_Long_Term_Auto_Pay,Monthly Charges_Log,Total Charges,Price_Sensitivity,Monthly Charges,Security_Services,Entertainment_Ratio,Security_Ratio,Has_Full_Security,Entertainment_Services,Has_Full_Entertainment,Has_Premium_Tech,Is_Senior_Family,Service_Count,Avg_Monthly_Revenue,Revenue_Growth_Rate,Distance_From_Center,Longitude,Latitude,Actual,Predicted,Probability,Misclassified
7.104545454545455,2.3978952727983707,0,0.36363636363636365,10,0.8333333333333334,0,0,0.051118210862619806,0,6.641377973024185,0,4.371344786327021,765.15,0.03422677042500183,78.15,1,0.0,0.24390243902439027,0,0,0,0,0,4,75.75742574257426,7.643856143856144,1.9565861932692683,-118.411251,34.903052,0,1,0.5390325087027248,1
13.125,1.791759469228055,0,0.5,5,0.4166666666666667,0,1,0.038046924540266334,0,6.057603349612027,0,4.378896741664954,426.35,0.03448954793306326,78.75,0,0.3225806451612903,0.0,0,1,0,0,0,3,83.59803921568628,16.98605577689243,3.4926705843012367,-121.38029,39.396585,0,1,0.7082108755139978,1
5.8500000000000005,2.4849066497880004,1,0.16666666666666666,11,0.9166666666666666,0,0,0.02844950213371266,0,6.634699058725676,0,4.26549281841793,760.05,0.030744968443187824,70.2,0,0.0,0.0,0,0,0,0,0,2,68.47297297297297,6.276218001651528,3.5777444136379986,-117.584273,33.4725,0,1,0.5474952182674756,1
24.975,0.6931471805599453,1,1.5,1,0.08333333333333333,0,1,0.05994005994005994,0,3.9308447596687337,0,3.9308447596687337,49.95,0.021876227546114412,49.95,1,0.0,0.3225806451612903,0,0,0,0,0,3,45.40909090909091,45.40909090909091,5.1267038309124,-115.596574,33.345825,0,1,0.54738180185333,1
4.333333333333333,3.044522437723423,0,0.19047619047619047,20,1.6666666666666667,0,0,0.043907793633369926,0,7.528600547786677,0,4.5217885770490405,1859.5,0.03985458872265088,91.0,0,0.48780487804878053,0.0,0,2,1,0,0,4,92.51243781094527,4.6475881029742565,1.369030778892166,-118.905553,35.245035,0,1,0.5961192461920872,1
1.6229508196721312,4.110873864173311,1,0.09836065573770492,60,5.0,1,0,0.06054490413723512,0,8.702659797354265,0,4.605170185988092,6017.9,0.04335828883013667,99.0,1,0.3278688524590164,0.1639344262295082,0,2,1,1,0,6,100.1314475873544,1.6715924557651176,1.5136654480473144,-120.411517,37.666587,0,1,0.5128986377351984,1
16.650000000000002,1.0986122886681096,0,1.0,2,0.16666666666666666,0,1,0.05994005994005994,0,4.683056724645162,0,3.9308447596687337,107.1,0.021876227546114412,49.95,1,0.0,0.3225806451612903,0,0,0,0,0,3,50.99999999999999,26.121951219512194,2.0613412950455783,-121.852507,36.460611,0,1,0.5210530015407984,1
3.14,3.4011973816621555,1,0.16666666666666666,29,2.4166666666666665,1,0,0.053022269353128315,0,7.866568957936183,0,4.55597994179732,2607.6,0.0412560687656452,94.2,1,0.3921568627450981,0.19607843137254904,0,2,1,1,0,5,89.6082474226804,3.1002258946617522,1.9840592002193955,-120.863055,37.956963,0,1,0.6397188261245184,1
7.273076923076923,2.5649493574615367,1,0.38461538461538464,12,1.0,0,0,0.05282620179609086,0,7.068640374499775,0,4.559649670686282,1173.55,0.0414093556453477,94.55,0,0.3921568627450981,0.0,0,2,1,0,0,5,96.98760330578513,8.143997224149896,4.601435589780855,-116.985026,32.64164,0,1,0.7369666361611242,1
11.14375,2.0794415416798357,1,0.5,7,0.5833333333333334,0,0,0.04481792717086835,0,6.354978551269467,0,4.501474949649326,574.35,0.03904435807279479,89.15,0,0.48780487804878053,0.0,0,2,1,0,0,4,80.8943661971831,11.69755600814664,4.462001470290272,-117.117462,32.716007,0,1,0.7535646070773323,1
2.6838235294117645,3.5263605246161616,1,0.11764705882352941,33,2.75,1,0,0.043787629994526546,0,7.994649174696049,0,4.524502282920636,2964.05,0.03996407935100981,91.25,0,0.48780487804878053,0.0,0,2,1,0,0,4,89.54833836858006,2.721559085483427,2.81194250842504,-121.437507,38.567594,0,1,0.6642352539725357,1
2.8814285714285712,3.5553480614894135,1,0.17142857142857143,34,2.8333333333333335,1,0,0.05943536404160476,0,8.168571447525101,0,4.623501142672815,3527.3,0.04416851947999276,100.85,1,0.3278688524590164,0.1639344262295082,0,2,1,0,0,6,103.43988269794721,3.051033647608339,6.002609144969459,-123.194748,41.232128,0,1,0.6600396740125996,1
24.3,0.6931471805599453,1,1.5,1,0.08333333333333333,0,1,0.061601642710472276,0,3.903990833730882,0,3.903990833730882,48.6,0.021284978152976187,48.6,1,0.0,0.3225806451612903,0,0,0,0,0,3,44.18181818181818,44.18181818181818,0.43984397711988626,-119.372842,36.391777,0,1,0.5744049270850298,1
16.400000000000002,1.0986122886681096,0,1.0,2,0.16666666666666666,0,1,0.06085192697768762,0,4.651099117876491,0,3.9160150266976834,103.7,0.02154775566103762,49.2,1,0.0,0.3225806451612903,0,0,0,0,0,3,49.38095238095238,25.292682926829272,3.1923061125690477,-117.969501,33.666301,0,1,0.5043424615669996,1
12.925,0.6931471805599453,0,0.5,1,0.08333333333333333,0,1,0.038535645472061654,0,3.2902658209548736,0,3.2902658209548736,25.85,0.011321330972313465,25.85,0,0.0,0.0,0,0,0,0,0,1,23.5,23.5,1.558501783685254,-120.890747,37.394536,0,1,0.5255607461821465,1
12.278571428571428,1.9459101490553132,0,0.5714285714285714,6,0.5,0,1,0.046484601975595584,0,6.245331271065032,0,4.465333240800292,514.6,0.03764287802980048,85.95,1,0.24390243902439027,0.24390243902439027,0,1,0,0,0,4,84.36065573770493,14.254847645429363,1.929656965732943,-121.664714,36.77462,0,1,0.6639579010041244,1
4.283333333333333,3.044522437723423,1,0.19047619047619047,20,1.6666666666666667,0,0,0.04441976679622432,0,7.408197177993388,0,4.5103099049641315,1648.45,0.03939472808354337,89.95,0,0.48780487804878053,0.0,0,2,1,0,0,4,82.01243781094527,4.120094976255936,3.4673160361128685,-117.640055,33.569186,0,1,0.6732841486061262,1
24.95,0.6931471805599453,1,1.5,1,0.08333333333333333,0,1,0.06,0,3.929862923556477,0,3.929862923556477,49.9,0.021854329420442624,49.9,1,0.0,0.3225806451612903,0,0,0,0,0,3,45.36363636363636,45.36363636363636,0.8296105033722361,-119.043666,35.939068,0,1,0.5223467536261052,1
10.585714285714285,1.9459101490553132,1,0.42857142857142855,6,0.5,0,1,0.04043126684636119,0,6.1134609164172335,0,4.318820558770089,450.9,0.032453022245587146,74.1,1,0.0,0.3225806451612903,0,0,0,0,0,3,73.91803278688525,12.490304709141274,4.09828314716683,-123.19338,38.578807,0,1,0.6544345732625698,1
18.080000000000002,1.6094379124341003,1,1.0,4,0.3333333333333333,0,1,0.055248618784530384,0,5.879554854554392,0,4.515245478460105,356.65,0.03959181121458945,90.4,2,0.19607843137254904,0.3921568627450981,0,1,0,1,0,5,86.98780487804878,22.152173913043473,4.676303536207667,-116.798386,32.695681,0,1,0.6653489776273277,1
18.6375,1.3862943611198906,1,0.75,3,0.25,0,1,0.04018754186202278,0,5.458095042240426,0,4.3247946887187485,233.65,0.03265010537663322,74.55,1,0.0,0.3225806451612903,0,0,0,0,0,3,75.37096774193549,25.67582417582418,3.257557056844752,-122.524004,38.067204,0,1,0.6531622657260084,1
2.7528571428571427,3.5553480614894135,1,0.17142857142857143,34,2.8333333333333335,1,0,0.062208398133748066,0,8.068167968555693,0,4.578312731818208,3190.25,0.042197688169532004,96.35,2,0.1639344262295082,0.3278688524590164,0,1,0,1,0,6,93.5557184750733,2.7594931234322293,3.7174031836100885,-122.956268,38.24458,0,1,0.5002888097607312,1
23.45,1.0986122886681096,1,0.6666666666666666,2,0.16666666666666666,0,1,0.028388928317956003,0,4.943426544402806,0,4.267597343922845,139.25,0.03081066282020318,70.35,0,0.0,0.0,0,0,0,0,0,2,66.30952380952381,33.963414634146346,3.5147378729781615,-122.241383,38.809804,0,1,0.725391189314756,1
3.267741935483871,3.4339872044851463,1,0.1935483870967742,30,2.5,1,0,0.0591715976331361,0,7.998167371084906,0,4.627909672957581,2974.5,0.044365602611038835,101.3,1,0.3278688524590164,0.1639344262295082,0,2,1,1,0,6,98.82059800664452,3.3046328185757137,3.053097254034286,-122.491129,37.722302,0,1,0.677192454130417,1
3.6333333333333333,3.295836866004329,0,0.2222222222222222,26,2.1666666666666665,1,0,0.061099796334012225,0,7.828715093704554,0,4.596129441335942,2510.7,0.04296412256804452,98.1,1,0.3278688524590164,0.1639344262295082,0,2,1,0,0,6,96.19540229885057,3.7135039195385295,2.057503178697317,-120.417301,38.244806,0,1,0.5512335399504579,1
12.564285714285715,1.9459101490553132,0,0.7142857142857143,6,0.5,0,1,0.05678591709256105,0,6.260250456300893,0,4.4880744141118445,522.35,0.03851880305667192,87.95,1,0.19607843137254904,0.19607843137254904,0,1,0,1,0,5,85.63114754098362,14.469529085872576,1.588095231486847,-121.386617,36.248708,0,1,0.6753105106715386,1
10.35,0.6931471805599453,1,0.5,1,0.08333333333333333,0,1,0.04807692307692307,0,3.077312260546414,0,3.077312260546414,20.7,0.009065824028119486,20.7,0,0.0,0.0,0,0,0,0,0,1,18.818181818181817,18.818181818181817,2.567714944250427,-122.134356,37.349546,0,1,0.555326818407904,1
17.4,1.3862943611198906,0,0.5,3,0.25,0,1,0.028694404591104738,0,5.339459309879212,0,4.257030144499196,207.4,0.030482190935126385,69.6,0,0.0,0.0,0,0,0,0,0,2,66.90322580645162,22.791208791208792,1.0450712340474484,-120.469476,35.480896,0,1,0.6497726313512964,1
8.35625,2.0794415416798357,1,0.5,7,0.5833333333333334,0,0,0.0597460791635549,0,6.129268051255177,0,4.217299386280878,458.1,0.029277794023178146,66.85,0,0.48780487804878053,0.0,0,2,1,0,0,4,64.52112676056339,9.329938900203667,3.148687186877013,-117.393949,34.250069,0,1,0.6278351609222469,1
22.6,1.3862943611198906,1,1.25,3,0.25,0,1,0.055248618784530384,0,5.596382844379506,0,4.515245478460105,268.45,0.03959181121458945,90.4,2,0.19607843137254904,0.3921568627450981,0,1,0,0,0,5,86.59677419354838,29.5,6.098935215793987,-124.121504,40.584991,0,1,0.6637526937178859,1
2.332558139534884,3.7612001156935624,1,0.13953488372093023,42,3.5,1,0,0.05976095617529881,0,8.348525988194826,0,4.618086411254637,4222.95,0.04392764009760311,100.3,1,0.3278688524590164,0.1639344262295082,0,2,1,1,0,6,100.30760095011875,2.3938268805623264,3.3030929121508623,-117.489426,33.920907,0,1,0.6308748614357315,1
9.01,2.302585092994046,1,0.5,9,0.75,0,0,0.05543237250554325,0,6.706617807930542,0,4.511957804265912,816.8,0.039460422460558725,90.1,1,0.19607843137254904,0.19607843137254904,0,1,0,0,0,5,89.75824175824175,10.071516646115906,5.501281610662644,-120.403885,41.750354,0,1,0.6758202825499164,1
8.88125,2.0794415416798357,1,0.25,7,0.5833333333333334,0,0,0.028109627547434998,0,6.160468652321543,0,4.277360322445531,472.65,0.031117236579608187,71.05,0,0.0,0.0,0,0,0,0,0,2,66.57042253521126,9.626272912423625,3.1124723534049887,-117.57882,34.10097,0,1,0.6476003448927371,1
9.283333333333333,2.4849066497880004,1,0.6666666666666666,11,0.9166666666666666,0,0,0.07174887892376682,0,7.076696044282031,0,4.722063937459591,1183.05,0.04878902399673965,111.4,3,0.2469135802469136,0.3703703703703704,0,2,1,1,0,8,106.58108108108108,9.769199009083403,6.1223171899161475,-122.955018,41.528541,0,1,0.5745879194071277,1
7.7444444444444445,2.1972245773362196,1,0.2222222222222222,8,0.6666666666666666,0,0,0.02865329512893983,0,6.352368038126677,0,4.258445572902527,572.85,0.030525987186469962,69.7,0,0.0,0.0,0,0,0,0,0,2,70.72222222222223,8.936817472698909,4.4325039266553805,-116.997605,32.847336,0,1,0.5863851310757023,1
18.433333333333334,1.0986122886681096,1,1.0,2,0.16666666666666666,0,1,0.05415162454873646,0,4.697293474863898,0,4.030694535145645,108.65,0.024219326992995532,55.3,0,0.3225806451612903,0.0,0,1,0,0,0,3,51.73809523809524,26.500000000000004,2.2641446887752545,-118.153098,34.727529,0,1,0.6592196829848631,1
22.4625,1.3862943611198906,0,1.25,3,0.25,0,1,0.05558643690939411,0,5.503093260504062,0,4.50920979484218,244.45,0.039350931832199794,89.85,2,0.19607843137254904,0.3921568627450981,0,1,0,1,0,5,78.85483870967741,26.86263736263736,3.0512157740979555,-117.660934,34.105493,0,1,0.6291494120029493,1
2.222340425531915,3.8501476017100584,1,0.14893617021276595,46,3.8333333333333335,1,0,0.06695361071257772,0,8.489791161667899,0,4.658236906924784,4863.85,0.04574518452836137,104.45,2,0.28169014084507044,0.28169014084507044,0,2,1,0,0,7,105.5065075921909,2.298497235480365,2.9831000686440645,-122.289145,37.924838,0,1,0.5823501038681014,1
23.566666666666666,1.0986122886681096,0,0.6666666666666666,2,0.16666666666666666,0,1,0.02824858757062147,0,4.869071729774468,0,4.272490747605575,129.2,0.030963949699905687,70.7,0,0.0,0.0,0,0,0,0,0,2,61.52380952380952,31.51219512195122,2.357879694161817,-120.954202,38.33788,0,1,0.6887366625215307,1
3.129032258064516,3.4339872044851463,0,0.16129032258064516,30,2.5,1,0,0.05149330587023687,0,8.01377340991084,0,4.584967478670572,3021.3,0.04248236380326523,97.0,1,0.3921568627450981,0.19607843137254904,0,2,1,0,0,5,100.37541528239203,3.35662704143984,2.255969008527977,-121.809955,37.304681,0,1,0.5495191428632527,1
13.55,1.3862943611198906,1,0.75,3,0.25,0,1,0.055248618784530384,0,4.951592753462473,0,4.01096295328305,140.4,0.02373756822821624,54.2,0,0.3225806451612903,0.0,0,1,0,0,0,3,45.29032258064516,15.42857142857143,2.198615216552999,-120.415951,38.392686,0,1,0.6693358344928599,1
1.8717391304347826,3.828641396489095,1,0.08695652173913043,45,3.75,1,0,0.046403712296983764,0,8.259056976138394,0,4.467056883858457,3861.45,0.037708572406815834,86.1,1,0.24390243902439027,0.24390243902439027,0,1,0,0,0,4,85.61973392461196,1.9067947261863611,2.811969104213923,-122.197175,37.750553,0,1,0.5467695107017436,1
23.433333333333334,1.0986122886681096,1,0.6666666666666666,2,0.16666666666666666,0,1,0.02840909090909091,0,4.976733742420574,0,4.26689632742025,144.0,0.030788764694531394,70.3,0,0.0,0.0,0,0,0,0,0,2,68.57142857142857,35.1219512195122,5.3328062346591665,-123.741474,39.873371,0,1,0.712330669567568,1
1.7401639344262296,4.110873864173311,1,0.11475409836065574,60,5.0,1,0,0.06588235294117648,0,8.765965502364262,0,4.674229721919586,6411.25,0.0464897208012021,106.15,2,0.28169014084507044,0.28169014084507044,0,2,1,0,0,7,106.67637271214642,1.780853309630288,4.508419126839226,-123.50608,38.848082,0,1,0.501415556921561,1
2.9411764705882355,3.5263605246161616,1,0.17647058823529413,33,2.75,1,0,0.059940059940059943,0,8.108201873531515,0,4.61512051684126,3320.6,0.043796251343572394,100.0,1,0.3278688524590164,0.1639344262295082,0,2,1,0,0,6,100.3202416918429,3.048939491323111,6.363914050900043,-123.07557,41.737962,0,1,0.6704199225356219,1
1.9597222222222221,3.58351893845611,1,0.05555555555555555,35,2.9166666666666665,1,0,0.028308563340410476,0,7.791522819150732,0,4.27039650600246,2419.0,0.030898255322890325,70.55,0,0.0,0.0,0,0,0,0,0,2,68.91737891737891,1.974532691208881,2.0723612234502076,-121.869685,36.362741,0,1,0.5212061445359358,1
9.93,2.302585092994046,0,0.6,9,0.75,0,0,0.06036217303822938,0,6.824101893984884,0,4.60816569496789,918.75,0.043489677584167385,99.3,1,0.3278688524590164,0.1639344262295082,0,2,1,0,0,6,100.96153846153847,11.328606658446363,2.7730429571085335,-118.39737,33.889632,0,1,0.7231780862024523,1
34.95,0.6931471805599453,1,1.0,1,0.08333333333333333,0,1,0.02857142857142857,0,4.2612704335380815,0,4.2612704335380815,69.9,0.030613579689157108,69.9,0,0.0,0.0,0,0,0,0,0,2,63.54545454545455,63.54545454545455,4.217957145720298,-122.955176,39.080469,0,1,0.794985484549745,1
2.103191489361702,3.8501476017100584,1,0.1276595744680851,46,3.8333333333333335,1,0,0.060636685194542704,0,8.426370925842464,0,4.603669059861824,4564.9,0.04329259445312131,98.85,1,0.3278688524590164,0.1639344262295082,0,2,1,0,0,6,99.02169197396962,2.157223193610888,2.023443987571969,-121.759054,36.784481,0,1,0.6126566499763174,1
4.435294117647059,2.833213344056216,1,0.17647058823529413,16,1.3333333333333333,0,0,0.039735099337748346,0,7.082044664078827,0,4.335982696172475,1189.4,0.033022373513053586,75.4,0,0.0,0.0,0,0,0,0,0,3,73.87577639751552,4.644279578289731,3.0435669775194563,-122.436975,37.800254,0,1,0.6117931437962509,1
8.316666666666666,2.1972245773362196,1,0.3333333333333333,8,0.6666666666666666,0,0,0.04002668445630421,0,6.351670748810531,0,4.328757705794541,572.45,0.03278149413066394,74.85,0,0.0,0.0,0,0,0,0,0,3,70.67283950617285,8.930577223088925,2.727324425241447,-118.087353,34.159007,0,1,0.6816670642345661,1
16.766666666666666,1.0986122886681096,0,1.0,2,0.16666666666666666,0,1,0.05952380952380953,0,4.54063166485052,0,3.937690752176724,92.75,0.022029514425816913,50.3,1,0.0,0.3225806451612903,0,0,0,0,0,3,44.166666666666664,22.621951219512198,4.772711478739436,-123.645121,39.108252,0,1,0.5479863702795806,1
7.484999999999999,2.302585092994046,1,0.3,9,0.75,0,0,0.04002668445630421,0,6.5641375742000525,0,4.328757705794541,708.2,0.03278149413066394,74.85,1,0.0,0.3225806451612903,0,0,0,0,0,3,77.82417582417584,8.732429099876697,2.452479413800885,-120.743325,38.545775,0,1,0.5924665729382467,1
2.643333333333333,3.4011973816621555,1,0.13333333333333333,29,2.4166666666666665,1,0,0.05037783375314862,0,7.789682283428332,0,4.385769620952716,2414.55,0.03473042731545291,79.3,1,0.0,0.24390243902439027,0,0,0,1,0,4,82.97422680412372,2.8707050291285223,2.3881502696231434,-118.207862,34.501452,0,1,0.5278285897697662,1
7.975,2.302585092994046,1,0.3,9,0.75,0,0,0.037570444583594244,0,6.6465203765452046,0,4.391357962102766,769.1,0.034927510446498986,79.75,0,0.3225806451612903,0.0,0,1,0,0,0,3,84.51648351648352,9.483353884093713,2.347321711854989,-122.010077,37.070177,0,1,0.7204183588372809,1
3.7687500000000003,3.1780538303479458,1,0.16666666666666666,23,1.9166666666666667,0,0,0.04417448923246825,0,7.658345555078573,0,4.515792374836875,2117.25,0.03961370934026123,90.45,0,0.48780487804878053,0.0,0,2,1,0,0,4,91.65584415584415,4.001606501606501,4.900731968893003,-123.717354,39.225694,0,1,0.6776351122649782,1
4.641666666666667,2.8903717578961645,1,0.2222222222222222,17,1.4166666666666667,0,0,0.04781829049611477,0,7.1930469968112805,0,4.4373430753445895,1329.15,0.03659176799755474,83.55,1,0.24390243902439027,0.24390243902439027,0,1,0,0,0,4,77.72807017543859,4.597544102386717,4.176343643354043,-117.200617,33.012751,0,1,0.5933339225110155,1
11.75625,2.0794415416798357,0,0.625,7,0.5833333333333334,0,0,0.053106744556558685,0,6.452758481842924,0,4.554403068934438,633.45,0.04119037438862984,94.05,1,0.3921568627450981,0.19607843137254904,0,2,1,0,0,5,89.21830985915494,12.901221995926681,2.7925899633131728,-118.156582,34.02381,0,1,0.7174494721260191,1
25.025,0.6931471805599453,1,1.5,1,0.08333333333333333,0,1,0.05982053838484547,0,3.9328055446106744,0,3.9328055446106744,50.05,0.021920023797457982,50.05,0,0.0,0.0,0,0,0,0,0,3,45.49999999999999,45.49999999999999,2.8576219085611,-121.491956,38.584505,0,1,0.6137723559645283,1
39.575,0.6931471805599453,0,2.0,1,0.08333333333333333,0,1,0.050473186119873815,0,4.383899879055562,0,4.383899879055562,79.15,0.034664732938437554,79.15,1,0.0,0.24390243902439027,0,0,0,0,0,4,71.95454545454545,71.95454545454545,2.544882004718811,-118.317651,34.213049,0,1,0.7078577031551626,1
18.130000000000003,1.6094379124341003,1,1.0,4,0.3333333333333333,0,1,0.05509641873278237,0,5.910661133504376,0,4.517976974285714,367.95,0.03970130184294838,90.65,1,0.19607843137254904,0.19607843137254904,0,1,0,0,0,5,89.7439024390244,22.85403726708074,3.5465713685510827,-121.14836,39.562239,0,1,0.7526507224592575,1
12.964285714285714,1.9459101490553132,1,0.7142857142857143,6,0.5,0,1,0.055035773252614203,0,6.240763055899043,0,4.51906748693468,512.25,0.03974509809429195,90.75,1,0.19607843137254904,0.19607843137254904,0,1,0,0,0,5,83.97540983606558,14.189750692520775,0.5415427852233021,-119.761826,36.822715,0,1,0.7317192429190305,1
3.175925925925926,3.295836866004329,1,0.14814814814814814,26,2.1666666666666665,1,0,0.04659289458357601,0,7.67205965385841,0,4.4630304188269685,2146.5,0.03755528552711333,85.75,1,0.24390243902439027,0.24390243902439027,0,1,0,0,0,4,82.24137931034483,3.1748262091406594,1.8667180612047867,-121.108568,37.612612,0,1,0.5994946499607444,1
3.22,3.2188758248682006,1,0.16,24,2.0,0,0,0.04962779156327544,0,7.644656152432005,0,4.400603020246817,2088.45,0.03525598233157578,80.5,1,0.0,0.24390243902439027,0,0,0,0,0,4,86.65767634854771,3.625151883353584,0.4670984703568741,-119.787574,36.749403,0,1,0.51764695476538,1
12.608333333333334,1.791759469228055,0,0.5,5,0.4166666666666667,0,1,0.039603960396039604,0,5.992588914769692,0,4.339249605317823,399.45,0.03313186414141252,75.65,1,0.0,0.3225806451612903,0,0,0,1,0,3,78.32352941176471,15.91434262948207,2.776132854320658,-118.047732,34.128284,0,1,0.5796460975373213,1
6.507692307692308,2.5649493574615367,1,0.38461538461538464,12,1.0,0,0,0.059031877213695405,0,6.867870345283222,0,4.449685283147696,959.9,0.03705162863666225,84.6,3,0.0,0.5882352941176471,1,0,0,0,0,5,79.3305785123967,6.661346287300486,3.094052722404567,-120.83679,39.197215,0,1,0.5367792660586513,1
3.2357142857142853,2.639057329615259,1,0.21428571428571427,13,1.0833333333333333,0,0,0.06607929515418502,0,6.271838731876463,0,3.835141961092188,528.45,0.019839701858638294,45.3,0,0.6451612903225806,0.0,0,2,1,0,0,3,40.339694656488554,3.125073920756949,3.009881198650068,-117.993368,33.874224,0,1,0.5689854969192717,1
3.3516666666666666,3.4011973816621555,0,0.2,29,2.4166666666666665,1,0,0.05961251862891208,0,7.965458763806616,0,4.620551288026394,2878.75,0.04403713072596204,100.55,1,0.3278688524590164,0.1639344262295082,0,2,1,0,0,6,98.92611683848797,3.4226013553679704,2.599505664213906,-121.848111,37.881842,0,1,0.5604239876480053,1
14.0,1.791759469228055,1,0.6666666666666666,5,0.4166666666666667,0,1,0.04756242568370987,0,6.053852319542798,0,4.442651256490317,424.75,0.036788851128600815,84.0,0,0.24390243902439027,0.0,0,1,0,0,0,4,83.28431372549021,16.92231075697211,1.1888220075277016,-119.020428,35.383937,0,1,0.7536543017977628,1
11.278571428571428,1.9459101490553132,1,0.5714285714285714,6,0.5,0,1,0.050600885515496526,0,6.206475115192003,0,4.381401439279963,494.95,0.03457714043575041,78.95,2,0.0,0.48780487804878053,0,0,0,0,0,4,81.13934426229508,13.710526315789473,3.065212998088732,-121.498102,38.833554,0,1,0.6278139046613314,1
14.3875,1.3862943611198906,1,1.0,3,0.25,0,1,0.06938421509106678,0,5.090370262115109,0,4.069881090043726,161.45,0.025204742648225913,57.55,1,0.24390243902439027,0.24390243902439027,0,1,0,0,0,4,52.08064516129032,17.74175824175824,1.1930526679808662,-118.738483,35.735694,0,1,0.5341959263392055,1
9.3625,2.0794415416798357,1,0.375,7,0.5833333333333334,0,0,0.04,0,6.197563663812933,0,4.3294166844015844,490.55,0.032803392256335724,74.9,1,0.0,0.3225806451612903,0,0,0,0,0,3,69.09154929577466,9.990835030549897,1.1289379498911616,-120.630682,37.045728,0,1,0.6193149529760331,1
