Charges_To_Tenure_Ratio,Tenure Months_Log,Is_Month_To_Month_Electronic,Service_Density,Tenure Months,Tenure_Years,Is_Long_Term,Is_New_Customer,Services_Per_Dollar,Is_Family,Total Charges_Log,Is_Long_Term_Auto_Pay,Monthly Charges_Log,Total Charges,Price_Sensitivity,Monthly Charges,Security_Services,Entertainment_Ratio,Security_Ratio,Has_Full_Security,Entertainment_Services,Has_Full_Entertainment,Has_Premium_Tech,Is_Senior_Family,Service_Count,Avg_Monthly_Revenue,Revenue_Growth_Rate,Distance_From_Center,Longitude,Latitude,Actual,Predicted,Probability,Misclassified
4.085714285714285,3.044522437723423,0,0.19047619047619047,20,1.6666666666666667,0,0,0.046565774155995346,0,7.455009259361679,0,4.463606621666305,1727.5,0.03757718365278512,85.8,0,0.24390243902439027,0.0,0,1,0,0,0,4,85.94527363184079,4.3176705823544115,0.9012001387843405,-119.730885,35.38381,1,0,0.4971658799273907,1
3.137142857142857,3.5553480614894135,0,0.22857142857142856,34,2.8333333333333335,1,0,0.07279344858962694,0,8.18541989745149,0,4.707726774313183,3587.25,0.04808828397524249,109.8,3,0.2469135802469136,0.3703703703703704,1,2,1,0,0,8,105.19794721407624,3.1028890234408792,2.864600321217521,-120.212535,39.117018,1,0,0.27474435307858347,1
3.0236842105263158,2.9444389791664403,1,0.21052631578947367,18,1.5,0,0,0.06950477845351867,0,6.899571886174118,0,4.068171687918078,990.85,0.025160946396882343,57.45,1,0.24390243902439027,0.24390243902439027,0,1,0,0,0,4,54.74309392265193,3.0572354211663066,2.8740895710685983,-122.244314,37.792489,1,0,0.4033118742979809,1
3.428846153846154,3.258096538021482,0,0.19230769230769232,25,2.0833333333333335,1,0,0.056022408963585436,0,7.722566841906438,0,4.501474949649326,2257.75,0.03904435807279479,89.15,2,0.19607843137254904,0.3921568627450981,0,1,0,0,0,5,89.95019920318724,3.611822108462646,4.206139356278569,-116.823091,33.309852,1,0,0.23207225890672206,1
10.2,0.6931471805599453,0,0.5,1,0.08333333333333333,0,1,0.04878048780487805,0,3.0633909220278057,0,3.0633909220278057,20.4,0.008934435274088768,20.4,0,0.0,0.0,0,0,0,0,0,1,18.545454545454543,18.545454545454543,2.517338486023317,-120.209673,38.766036,1,0,0.4128162544127388,1
1.626,3.2188758248682006,0,0.12,24,2.0,0,0,0.0736196319018405,0,6.83979758579891,0,3.7293013686128518,933.3,0.01780317617116218,40.65,1,0.3225806451612903,0.3225806451612903,0,1,0,0,0,3,38.72614107883817,1.6200312445755944,2.814461106957984,-118.046695,34.079934,1,0,0.12227880719572637,1
1.4207142857142858,4.248495242049359,0,0.08571428571428572,69,5.75,1,0,0.06027122049221497,0,8.854893245389706,0,4.609660091260944,7007.6,0.04355537196118275,99.45,1,0.3278688524590164,0.1639344262295082,0,2,1,0,0,6,101.4124457308249,1.4718447417613576,5.799685720306442,-115.152865,32.811001,1,0,0.19673739424577952,1
1.7276785714285714,4.02535169073515,1,0.10714285714285714,55,4.583333333333333,1,0,0.061951471347444505,1,8.564057693163521,0,4.582413198865475,5238.9,0.042372873174906296,96.75,2,0.1639344262295082,0.3278688524590164,0,1,0,0,0,6,95.07985480943738,1.7318105186605401,2.826374415484948,-118.330794,33.867257,1,0,0.053801389118747725,1
14.975,0.6931471805599453,0,1.0,1,0.08333333333333333,0,1,0.06655574043261231,0,3.432372999130605,0,3.432372999130605,29.95,0.013116977277399933,29.95,1,0.0,0.47619047619047616,0,0,0,0,0,2,27.227272727272723,27.227272727272723,2.6107816461500524,-118.267539,34.167926,1,0,0.4652964133854197,1
2.304054054054054,3.6109179126442243,0,0.10810810810810811,36,3.0,1,0,0.04686584651435267,0,8.049985649472504,0,4.457250055911469,3132.75,0.03733630427039547,85.25,0,0.24390243902439027,0.0,0,1,0,0,0,4,86.77977839335179,2.417058868914436,1.077054236901445,-120.864443,36.125529,1,0,0.4761571672870145,1
6.883333333333333,1.0986122886681096,0,0.3333333333333333,2,0.16666666666666666,0,1,0.04819277108433735,0,3.681351187693145,0,3.075005454448499,38.7,0.0090439259024477,20.65,0,0.0,0.0,0,0,0,0,0,1,18.42857142857143,9.439024390243905,4.206424502523888,-116.429928,33.763678,1,0,0.16215409462269506,1
1.9372727272727273,4.007333185232471,0,0.12727272727272726,54,4.5,1,0,0.06563525550867323,0,8.659439002954457,0,4.677955855713739,5763.3,0.04666490580657639,106.55,2,0.28169014084507044,0.28169014084507044,0,2,1,0,0,7,106.53049907578558,1.9763725523816056,4.494196026345033,-121.579609,40.408796,1,0,0.40005815145807755,1
9.7,0.6931471805599453,0,0.5,1,0.08333333333333333,0,1,0.05128205128205128,0,3.0155349008501706,0,3.0155349008501706,19.4,0.008496472760653044,19.4,0,0.0,0.0,0,0,0,0,0,1,17.636363636363633,17.636363636363633,2.9612882131241904,-122.40712,37.684694,1,0,0.3276850532134018,1
10.01,1.6094379124341003,0,0.6,4,0.3333333333333333,0,1,0.05982053838484547,0,5.194899407349548,0,3.9328055446106744,179.35,0.021920023797457982,50.05,1,0.0,0.3225806451612903,0,0,0,0,0,3,43.743902439024396,11.13975155279503,2.4637125033973835,-118.445461,34.223768,1,0,0.42959225122765476,1
12.475,1.3862943611198906,0,0.75,3,0.25,0,1,0.06,0,4.875960390769654,0,3.929862923556477,130.1,0.021854329420442624,49.9,1,0.0,0.3225806451612903,0,0,0,0,0,3,41.967741935483865,14.296703296703297,5.3247447032795545,-115.497485,33.143826,1,0,0.4572027286390203,1
1.5609375,4.1588830833596715,0,0.09375,63,5.25,1,0,0.06,0,8.722254235179681,0,4.6141299273595635,6137.0,0.043752455092228824,99.9,1,0.3278688524590164,0.1639344262295082,0,2,1,0,0,6,97.25832012678288,1.546194351364289,0.45917678683995483,-119.753649,36.739385,1,0,0.28805291837645824,1
3.425,3.258096538021482,0,0.19230769230769232,25,2.0833333333333335,1,0,0.05608524957936063,0,7.686368893721923,0,4.500365071621965,2177.45,0.039000561821451216,89.05,1,0.19607843137254904,0.19607843137254904,0,1,0,0,0,5,86.75099601593624,3.4833626619740836,3.9206217659014344,-117.029473,33.507255,1,0,0.4100769958123627,1
2.390909090909091,3.4965075614664802,1,0.12121212121212122,32,2.6666666666666665,1,0,0.05063291139240506,0,7.803414640247219,0,4.380775852772229,2447.95,0.03455524231007862,78.9,1,0.0,0.24390243902439027,0,0,0,0,0,4,76.26012461059189,2.3903427399668002,5.303077539624156,-115.60503,33.03679,1,0,0.48088910082652614,1
2.0390625,3.4657359027997265,0,0.1875,31,2.5833333333333335,1,0,0.09181331293037491,0,7.598549693958486,0,4.193435464866331,1994.3,0.02857705400168099,65.25,3,0.0,0.49180327868852464,0,0,0,0,0,6,64.12540192926045,2.075018208302986,3.3865939946627064,-117.361788,33.930931,1,0,0.07884164414508779,1
2.02,4.007333185232471,1,0.14545454545454545,54,4.5,1,0,0.07194244604316548,0,8.702152931808193,0,4.719391330078114,6014.85,0.04865763524270893,111.1,3,0.2469135802469136,0.3703703703703704,0,2,1,1,0,8,111.18022181146026,2.0626350262336683,3.1327628376128427,-117.663025,33.990646,1,0,0.30177755578591514,1
7.666666666666667,1.791759469228055,0,0.3333333333333333,5,0.4166666666666667,0,1,0.04338394793926247,0,5.405825574263321,0,3.8501476017100584,221.7,0.020146275618043302,46.0,0,0.0,0.0,0,0,0,0,0,2,43.470588235294116,8.832669322709162,3.2730253449743745,-117.874882,33.634626,1,0,0.3909190666616109,1
1.6516129032258065,3.4339872044851463,0,0.12903225806451613,30,2.5,1,0,0.07797270955165692,1,7.354042381610556,0,3.955082494888593,1561.5,0.022423680687909068,51.2,1,0.48780487804878053,0.24390243902439027,0,2,1,0,0,4,51.87707641196013,1.7348072436395956,3.010257436560147,-121.114408,38.99003,1,0,0.040643868128695,1
3.48125,2.772588722239781,0,0.25,15,1.25,0,0,0.07168458781362007,0,6.803283257385426,0,4.037774210733707,899.8,0.024394511998369825,55.7,1,0.0,0.24390243902439027,0,0,0,0,0,4,59.58940397350993,3.9973345179920035,2.8189494757026714,-118.249826,33.927254,1,0,0.23356971736146545,1
1.4615384615384615,2.5649493574615367,0,0.07692307692307693,12,1.0,0,0,0.05235602094240837,0,5.457668784774467,0,2.995732273553991,233.55,0.008321287755278755,19.0,0,0.0,0.0,0,0,0,0,0,1,19.301652892561986,1.6207494795281057,3.0977514219610134,-117.906099,33.830209,1,0,0.06679194179610098,1
3.2772727272727273,3.4965075614664802,0,0.24242424242424243,32,2.6666666666666665,1,0,0.07390300230946882,0,8.141451920474294,0,4.692723082995953,3432.9,0.04736564582807355,108.15,3,0.2469135802469136,0.3703703703703704,0,2,1,1,0,8,106.94392523364486,3.352114051362172,2.027091723497687,-118.584212,34.659579,1,0,0.24920350044980047,1
25.225,0.6931471805599453,0,1.5,1,0.08333333333333333,0,1,0.05934718100890207,1,3.9406104622800586,0,3.9406104622800586,50.45,0.022095208802832274,50.45,1,0.0,0.3225806451612903,0,0,0,0,0,3,45.86363636363636,45.86363636363636,6.159900562899113,-122.935922,41.5837,1,0,0.20274140325214257,1
1.599264705882353,4.219507705176107,0,0.11764705882352941,67,5.583333333333333,1,0,0.07349563619660084,0,8.875874122017708,1,4.698205051955281,7156.2,0.047628423336134984,108.75,3,0.2469135802469136,0.3703703703703704,0,2,1,1,0,8,106.64977645305515,1.594127998930743,5.6340423410719325,-115.191857,33.03933,1,0,0.09402308713042797,1
2.009,3.912023005428146,0,0.12,49,4.083333333333333,1,0,0.059671805072103436,0,8.505687251230036,0,4.619566066271823,4941.8,0.04399333447461847,100.45,1,0.3278688524590164,0.1639344262295082,0,2,1,0,0,6,100.64765784114053,2.0581400191578862,4.407194561808345,-117.166877,32.747484,1,0,0.42775506811235325,1
31.025,0.6931471805599453,0,2.5,1,0.08333333333333333,0,1,0.08045052292839903,0,4.143928062410929,0,4.143928062410929,62.05,0.02717557395868667,62.05,2,0.0,0.3921568627450981,0,0,0,0,0,5,56.4090909090909,56.4090909090909,3.196561106059377,-121.409837,39.043387,1,0,0.31127881578070143,1
1.384507042253521,4.2626798770413155,0,0.08450704225352113,70,5.833333333333333,1,0,0.06097560975609757,0,8.83353560436123,1,4.598145571051127,6859.5,0.04305171507073167,98.3,1,0.3278688524590164,0.1639344262295082,0,2,1,0,0,6,97.85306704707561,1.3998693904206037,4.3169095873923515,-117.013454,32.984395,1,0,0.07671100450816146,1
2.3875,3.58351893845611,0,0.2222222222222222,35,2.9166666666666665,1,0,0.09296920395119117,0,8.042731640386172,0,4.465333240800292,3110.1,0.03764287802980048,85.95,3,0.2469135802469136,0.3703703703703704,0,2,1,0,0,8,88.6068376068376,2.5386499061301118,3.2194774041634413,-117.905471,33.678591,1,0,0.1178319236758088,1
1.6288732394366199,4.2626798770413155,0,0.1267605633802817,70,5.833333333333333,1,0,0.07775377969762419,0,8.983420951029988,0,4.759177998467439,7968.85,0.05065036467884148,115.65,4,0.21978021978021978,0.43956043956043955,1,2,1,1,0,9,113.67831669044224,1.6262627293320544,4.418294022952194,-122.091481,40.059385,1,0,0.1325639276033359,1
1.9474137931034483,4.060443010546419,0,0.13793103448275862,57,4.75,1,0,0.07076514816452897,0,8.774312958285378,1,4.735759755691693,6465.0,0.04946786589256502,112.95,3,0.2469135802469136,0.3703703703703704,1,2,1,0,0,8,113.22241681260945,1.9897817857252778,2.6458598969877665,-117.894868,34.445239,1,0,0.15236194307697487,1
7.4375,2.0794415416798357,0,0.5,7,0.5833333333333334,0,0,0.06711409395973154,0,6.032966310532994,0,4.102643365036796,415.95,0.026058769549425577,59.5,1,0.24390243902439027,0.24390243902439027,0,1,0,0,0,4,58.58450704225352,8.471486761710795,5.294726581050089,-122.418258,40.883853,1,0,0.31778907800225126,1
24.625,0.6931471805599453,0,1.5,1,0.08333333333333333,0,1,0.060790273556231005,1,3.917010546939185,0,3.917010546939185,49.25,0.021569653786709404,49.25,1,0.0,0.3225806451612903,0,0,0,0,1,3,44.772727272727266,44.772727272727266,2.7010337977562084,-121.266725,38.549822,1,0,0.26080687311742595,1
6.616666666666667,1.0986122886681096,0,0.3333333333333333,2,0.16666666666666666,0,1,0.05012531328320801,0,3.6082115510464816,0,3.0373539482448106,35.9,0.008693555891699121,19.85,0,0.0,0.0,0,0,0,0,0,1,17.095238095238095,8.75609756097561,0.2885557877354016,-120.080117,36.217864,1,0,0.1553001140080945,1
10.1,0.6931471805599453,0,0.5,1,0.08333333333333333,0,1,0.04926108374384236,0,3.054001181677967,0,3.054001181677967,20.2,0.008846842771401624,20.2,0,0.0,0.0,0,0,0,0,0,1,18.36363636363636,18.36363636363636,0.5838617134608979,-119.224243,36.385818,1,0,0.42075963958474366,1
6.433333333333334,1.0986122886681096,0,0.3333333333333333,2,0.16666666666666666,0,1,0.05154639175257732,0,3.3775875160230218,0,3.0106208860477417,28.3,0.008452676509309472,19.3,0,0.0,0.0,0,0,0,0,0,1,13.476190476190476,6.902439024390245,3.289130034898064,-117.300864,34.142747,1,0,0.1747986803449298,1
3.482142857142857,2.639057329615259,0,0.2857142857142857,13,1.0833333333333333,0,0,0.0818833162743091,0,6.452679670320638,0,3.907010463604602,633.4,0.021350672529991545,48.75,1,0.48780487804878053,0.24390243902439027,0,2,1,0,0,4,48.351145038167935,3.745712596096984,0.510374371898169,-119.498771,35.869626,1,0,0.2662835877517737,1
2.8092105263157894,3.6375861597263857,0,0.18421052631578946,37,3.0833333333333335,1,0,0.06551240056153486,0,8.30838391178518,0,4.6798137289838575,4056.75,0.046752498309263535,106.75,2,0.28169014084507044,0.28169014084507044,0,2,1,0,0,7,109.34636118598382,2.9630779344094664,4.684998293545732,-122.388361,40.186772,1,0,0.44293156734994565,1
5.673076923076923,2.5649493574615367,0,0.23076923076923078,12,1.0,0,0,0.04062288422477996,0,6.771248034327474,0,4.314149212270796,871.4,0.032299735365884645,73.75,0,0.0,0.0,0,0,0,0,0,3,72.01652892561984,6.047189451769604,2.7606170880752074,-118.089431,34.114772,1,0,0.46771636043572046,1
4.9,1.3862943611198906,0,0.25,3,0.25,0,1,0.05076142131979695,0,4.1067670822206574,0,3.0252910757955354,59.75,0.00858406526334019,19.6,0,0.0,0.0,0,0,0,0,0,1,19.274193548387096,6.565934065934067,2.8313374333777883,-122.039144,38.013825,1,0,0.1867991215488035,1
3.466666666666667,2.4849066497880004,0,0.25,11,0.9166666666666666,0,0,0.07194244604316546,0,6.156131168663216,0,3.751854253275325,470.6,0.01821924055892612,41.6,1,0.3225806451612903,0.3225806451612903,0,1,0,0,0,3,42.3963963963964,3.886044591246904,2.593389850643093,-122.131337,37.416159,1,0,0.2965687121279905,1
1.636764705882353,4.219507705176107,0,0.11764705882352941,67,5.583333333333333,1,0,0.0718132854578097,0,8.92040242361528,0,4.721173861744397,7482.1,0.04874522774539607,111.3,3,0.2469135802469136,0.3703703703703704,1,2,1,0,0,8,111.50670640834576,1.6667260698135484,3.3296514108721187,-117.821841,33.603282,1,0,0.18885485266055427,1
4.045833333333333,2.4849066497880004,0,0.25,11,0.9166666666666666,0,0,0.06166495375128469,0,6.218600119691729,0,3.902982260775997,501.0,0.0212630800273044,48.55,1,0.0,0.3225806451612903,0,0,0,0,0,3,45.13513513513514,4.137076796036334,2.7399087287421806,-118.112911,34.122671,1,0,0.21040308721911638,1
4.3125,2.0794415416798357,1,0.375,7,0.5833333333333334,0,0,0.08670520231213873,1,5.635682061952269,0,3.56953269648137,279.25,0.015109706713532477,34.5,2,0.0,0.6451612903225806,0,0,0,0,0,3,39.33098591549296,5.687372708757637,2.7518987709536913,-121.971504,37.971421,1,0,0.06443793615797869,1
4.3125,2.772588722239781,0,0.125,15,1.25,0,0,0.028943560057887122,0,6.903546434208082,0,4.248495242049359,994.8,0.030219413427064953,69.0,0,0.0,0.0,0,0,0,0,0,2,65.88079470198676,4.419369169258108,3.0267559318217825,-117.362274,34.486835,1,0,0.3446501932430678,1
16.716666666666665,1.0986122886681096,0,1.0,2,0.16666666666666666,0,1,0.05970149253731343,0,4.754451888703846,0,3.9347624923976356,115.1,0.021963820048801555,50.15,1,0.0,0.3225806451612903,0,0,0,0,0,3,54.8095238095238,28.073170731707318,3.9788769919441775,-117.072619,33.384345,1,0,0.48579214662196757,1
1.619047619047619,4.143134726391533,0,0.1111111111111111,62,5.166666666666667,1,0,0.06856023506366309,0,8.784200506376834,0,4.634728988229636,6529.25,0.04467217637044384,102.0,3,0.14084507042253522,0.4225352112676057,0,1,0,1,0,7,105.14090177133656,1.6985120054108895,2.918251325003787,-121.939461,38.265899,1,0,0.1497588115282897,1
3.8869565217391306,3.1354942159291497,1,0.21739130434782608,22,1.8333333333333333,0,0,0.055865921787709494,0,7.602151678942514,0,4.504244267398131,2001.5,0.03915384870115372,89.4,2,0.19607843137254904,0.3921568627450981,0,1,0,0,0,5,90.5656108597285,4.1344763478620115,2.502605928691643,-118.400022,34.207295,1,0,0.4095172339420555,1
1.2237500000000001,3.6888794541139363,0,0.125,39,3.25,1,0,0.1019367991845056,0,7.540010614524708,0,3.9110225050945626,1880.85,0.021438265032678688,48.95,3,0.19607843137254904,0.5882352941176471,0,1,0,0,0,5,48.10358056265984,1.236506475576885,2.4041622598121704,-121.952417,37.351214,1,0,0.06186942567835984,1
2.3705882352941177,3.5263605246161616,0,0.11764705882352941,33,2.75,1,0,0.04956629491945478,0,7.885141110216103,0,4.401829261970061,2656.5,0.03529977858291935,80.6,1,0.0,0.24390243902439027,0,0,0,0,0,4,80.25679758308156,2.4391699568451015,2.466389595503739,-121.862395,37.633361,1,0,0.32409242524341136,1
2.01125,3.6888794541139363,0,0.1,39,3.25,1,0,0.04965859714463067,0,8.07170264645151,0,4.399989335048054,3201.55,0.035234084205903994,80.45,2,0.0,0.48780487804878053,0,0,0,1,0,4,81.88107416879795,2.104759713365328,1.8560092858139876,-120.954271,37.734971,1,0,0.18382706292929804,1
1.564,3.2188758248682006,0,0.12,24,2.0,0,0,0.07653061224489795,0,6.879664398815612,0,3.6913763343125234,971.3,0.017124334275336807,39.1,1,0.3225806451612903,0.3225806451612903,0,1,0,0,0,3,40.30290456431535,1.6859920152751258,3.0591636110610776,-120.414275,39.279068,1,0,0.1291896882786879,1
1.1686046511627908,3.7612001156935624,1,0.06976744186046512,42,3.5,1,0,0.05958291956305859,0,7.698324045123251,0,3.9367156180185177,2203.65,0.022007616300145128,50.25,0,0.0,0.0,0,0,0,0,0,3,52.343230403800476,1.2491638795986624,1.5694347871725187,-120.757977,37.524721,1,0,0.2004110637611766,1
5.93,1.6094379124341003,1,0.4,4,0.3333333333333333,0,1,0.06722689075630252,0,4.783316371371566,0,3.4226326623822203,118.5,0.012985588523369215,29.65,1,0.0,0.47619047619047616,0,0,0,0,0,2,28.902439024390247,7.3602484472049685,1.7924342321573463,-120.776141,37.785033,1,0,0.34023784290565756,1
1.895,2.302585092994046,0,0.1,9,0.75,0,0,0.05249343832020997,0,5.228967288413243,0,2.9932291433358724,185.6,0.008299389629606968,18.95,0,0.0,0.0,0,0,0,0,0,1,20.395604395604394,2.288532675709001,2.153889321111014,-121.926417,36.618337,1,0,0.08708087819592816,1
14.200000000000001,1.0986122886681096,1,1.3333333333333333,2,0.16666666666666666,0,1,0.09367681498829039,0,4.29592393562047,0,3.775057150354989,72.4,0.018657203072361843,42.6,2,0.24390243902439027,0.48780487804878053,0,1,0,0,0,4,34.476190476190474,17.658536585365855,3.577739974079735,-121.415927,39.473896,1,0,0.4709857258594303,1
18.900000000000002,1.0986122886681096,0,1.3333333333333333,2,0.16666666666666666,0,1,0.0704225352112676,1,4.741011408899505,0,4.055257173514054,113.55,0.02483247451180555,56.7,1,0.0,0.24390243902439027,0,0,0,0,0,4,54.07142857142857,27.695121951219512,2.3909772770122304,-118.759788,34.129058,1,0,0.16757202352118503,1
1.6468253968253967,4.143134726391533,0,0.1111111111111111,62,5.166666666666667,1,0,0.06740491092922485,0,8.761604962188237,0,4.6515765588022475,6383.35,0.04543861076895636,103.75,2,0.28169014084507044,0.28169014084507044,0,2,1,0,0,7,102.7914653784219,1.6605577378320024,3.313511856356399,-122.27011,38.489789,1,0,0.3451159550224838,1
2.254545454545455,3.4965075614664802,1,0.09090909090909091,32,2.6666666666666665,1,0,0.040268456375838924,0,7.7310311946881045,0,4.32280727501391,2276.95,0.03258441099961787,74.4,1,0.0,0.3225806451612903,0,0,0,0,0,3,70.93302180685357,2.2233668587052047,2.8266192159443446,-121.271616,38.69508,1,0,0.47211919535701746,1
9.65,0.6931471805599453,0,0.5,1,0.08333333333333333,0,1,0.05154639175257732,0,3.0106208860477417,0,3.0106208860477417,19.3,0.008452676509309472,19.3,0,0.0,0.0,0,0,0,0,0,1,17.545454545454543,17.545454545454543,1.8718925431703028,-119.60137,34.420998,1,0,0.29863238130653996,1
2.274285714285714,3.5553480614894135,0,0.11428571428571428,34,2.8333333333333335,1,0,0.05018820577164367,0,7.908129773227916,0,4.389498649512583,2718.3,0.034861816069483624,79.6,1,0.0,0.24390243902439027,0,0,0,0,0,4,79.71554252199414,2.351267191419428,2.4941350365328616,-118.459472,34.17847,1,0,0.29546870343353066,1
1.3475609756097562,3.713572066704308,0,0.0975609756097561,40,3.3333333333333335,1,0,0.07226738934056007,0,7.668654561592901,0,4.029806041084529,2139.2,0.024197428867323748,55.25,2,0.0,0.48780487804878053,0,0,0,0,0,4,53.34663341645884,1.33691644272233,4.744101208192076,-116.192313,33.200369,1,0,0.089340979336757,1
2.7916666666666665,3.58351893845611,0,0.19444444444444445,35,2.9166666666666665,1,0,0.06958250497017893,0,8.203673517791433,0,4.620058798481842,3653.35,0.044015232600290256,100.5,3,0.14084507042253522,0.4225352112676057,0,1,0,1,0,7,104.08404558404558,2.98208309525753,2.5784556888034094,-118.31003,34.177267,1,0,0.1865777825605686,1
1.6098484848484849,4.189654742026425,0,0.10606060606060606,65,5.416666666666667,1,0,0.06582040432534086,0,8.850918802369344,0,4.675162557808126,6979.8,0.04653351705254567,106.25,2,0.28169014084507044,0.28169014084507044,0,2,1,0,0,7,107.21658986175116,1.6519845684125818,3.9633706331041334,-121.83721,39.681488,1,0,0.30694665149204625,1
9.875,0.6931471805599453,0,0.5,1,0.08333333333333333,0,1,0.05037783375314861,0,3.0325462466767075,0,3.0325462466767075,19.75,0.008649759640355548,19.75,0,0.0,0.0,0,0,0,0,0,1,17.954545454545453,17.954545454545453,2.4716794856925657,-117.889656,34.712708,1,0,0.3833491292002245,1
4.9625,1.3862943611198906,0,0.25,3,0.25,0,1,0.05012531328320801,0,4.182813210209709,0,3.0373539482448106,64.55,0.008693555891699121,19.85,0,0.0,0.0,0,0,0,0,0,1,20.82258064516129,7.093406593406593,1.4377049159263036,-120.748394,37.361987,1,0,0.15875988460561394,1
3.9347826086956523,3.1354942159291497,0,0.21739130434782608,22,1.8333333333333333,0,0,0.05518763796909493,0,7.555695866704003,0,4.516338972281476,1910.6,0.03963560746593302,90.5,1,0.19607843137254904,0.19607843137254904,0,1,0,1,0,5,86.45248868778279,3.946705226192935,0.49312995902441176,-120.129921,35.916943,1,0,0.4076406824202334,1
